id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
548409939783914166,Medieval Hide-Out in the Heart of Ghent Center,68361339,Tony,,Binnenstad,51.04819,3.72137,Entire home/apt,109,1,180,2024-12-08,5.23,8,173,49,
560698380471000666,Sunny stay with artist + sweet cat,6599186,Judith,,Sluizeken - Tolhuis - Ham,51.06356,3.72511,Private room,,2,61,2023-11-20,1.76,2,1,0,
560798440827676548,Artistic flat w. sweet cat in city center,6599186,Judith,,Sluizeken - Tolhuis - Ham,51.0633,3.72601,Entire home/apt,,2,5,2023-06-25,0.15,2,0,0,
561647756897430195,Basic room with big bed near city center,996824,Annabell,,Dampoort,51.04985,3.74524,Private room,50,4,8,2022-08-08,0.23,5,84,0,
563837832132081096,3-Bedroom Penthouse in a UNESCO Heritage Beguinage,3228661,Yulia,,Elisabethbegijnhof - Papegaai,51.05754,3.71175,Entire home/apt,700,2,54,2024-12-15,1.59,1,350,12,
567282796248800579,Ruim Luxe Appartement in het Historische Centrum!,43118220,Dahr,,Binnenstad,51.05873762833809,3.7246626711639585,Entire home/apt,150,1,141,2024-12-01,5.32,1,0,46,
571592211795327762,Private room with roof terrace in Ghent,152712485,Katrijn,,Sluizeken - Tolhuis - Ham,51.057964,3.735626,Private room,87,2,121,2024-11-17,3.54,1,299,37,
572212497010594407,Rustige studio met terras in Gent,447197910,Anja,,Stationsbuurt Noord,51.04103,3.71479,Entire home/apt,85,1,37,2024-09-01,1.23,1,98,18,
577373965321248430,"Bemeubelde woning, zoek niet verder,omgeving Gent.",325545507,Jody,,Zwijnaarde,51.004158,3.680559,Entire home/apt,115,5,0,,,2,349,0,
579644293444824706,Stijlvolle stadswoning met zonnige tuin en kat.,11715743,Lot,,Stationsbuurt Noord,51.04055,3.70653,Entire home/apt,,3,29,2024-08-04,0.88,2,0,7,
583981446555615889,A luxury home away from home,20723524,Peter,,Stationsbuurt Zuid,51.033077,3.709546,Entire home/apt,350,2,91,2024-12-22,2.74,2,314,31,
584460285123441808,Kamer Ginette,449968097,Kristien,,Elisabethbegijnhof - Papegaai,51.05431,3.71929,Private room,73,1,254,2024-12-21,7.59,2,288,103,
584489865773900177,Kamer Angèle,449968097,Kristien,,Elisabethbegijnhof - Papegaai,51.05249,3.71786,Private room,75,1,286,2024-12-22,8.48,2,288,83,
585129404529076460,"Design penthouse at harbour with terrace, parking",35529431,Dieter,,Muide - Meulestede - Afrikalaan,51.07887,3.72819,Entire home/apt,214,3,44,2024-11-11,1.37,1,341,8,
586086056427004238,Stunning Duplex Apartment in Ghent Center,68361339,Tony,,Binnenstad,51.04819,3.72137,Entire home/apt,,1,165,2024-12-17,4.99,8,173,47,
586240583276776898,Private 2 room apartment in Ghent's greenest area,33064430,Jan,,Bloemekenswijk,51.075729,3.70673,Entire home/apt,80,4,28,2024-11-30,0.85,3,315,10,
588074953081790701,Gezellig huisje met rustig tuintje,9263273,Eefje,,Oud Gentbrugge,51.04283,3.7445,Entire home/apt,94,1,64,2024-11-18,1.94,1,11,16,
596991058286216014,Cozy & pet friendly apartment,37060815,Ilse,,Stationsbuurt Zuid,51.03422,3.7122,Entire home/apt,147,3,21,2024-12-15,1.26,1,346,16,
600352600119488042,Nice and quiet room in the hart of Ghent,453283474,Lisa,,Elisabethbegijnhof - Papegaai,51.05013,3.71494,Private room,60,2,128,2024-12-08,4.07,1,249,53,
600420874549880341,Cozy master bedroom with private bathroom in Gent,453293463,Georgina And Yannick,,Rabot  - Blaisantvest,51.06552,3.71013,Private room,,1,30,2023-02-19,0.95,1,54,0,
600452064065640609,1 single bed in shared apt in the Center of Gent,58971045,Bb,,Binnenstad,51.0486,3.73247,Private room,60,2,77,2024-11-24,2.35,1,13,21,
604262006561653208,Nyte estate. Rural familyhouse (4-12p) near Ghent.,284503462,Winnewald,,Drongen,51.05501,3.61458,Entire home/apt,914,2,21,2024-12-15,1.03,2,76,10,
611415055995429515,Boat Bèta: sleeping on a vintage boat! (+ bikes),451234250,Sammy François C,,Mariakerke,51.07811,3.67601,Entire home/apt,92,1,38,2024-10-06,2.16,1,236,29,
617061695907116084,Free-time flat in authentieke herenwoning met tuin,456888199,Yann,,Macharius - Heirnis,51.05711119999999,3.733571,Entire home/apt,185,1,4,2023-06-18,0.14,1,338,0,
618589630389591997,Gezellig rijhuis in Gent met tuintje,457243627,Ingeborg,,Brugse Poort - Rooigem,51.058781,3.697936,Entire home/apt,,2,34,2024-11-03,1.09,1,0,15,
619262980135726448,Gezellig huis met charmante stadstuin,45294742,Laurence,,Dampoort,51.05415,3.75022,Entire home/apt,165,3,13,2024-08-04,0.74,1,152,6,
619310993062723221,Deluxe kamer met tuinzicht,87683973,Marieke & Arne,,Nieuw Gent - UZ,51.02881,3.72899,Private room,72,2,54,2024-09-30,1.89,1,22,25,
619892974797019130,Mooie lichtrijke studio met zonnig terras (#200),457544044,Marijke,,Sint Denijs Westrem,51.02224,3.69715,Entire home/apt,,2,54,2024-04-08,1.72,1,1,7,
620715453215959817,Lovely 1 bedroom apartment in the city center.,133379494,Orphee,,Binnenstad,51.0507,3.73382,Entire home/apt,100,2,0,,,1,173,0,
622883760429512991,Herenhuiskamer Schoolstraat,458182999,Sandra,,Sint Amandsberg,51.05852,3.75058,Private room,46,2,92,2024-09-29,2.90,1,289,37,
623099510698984989,"Centrum Gent. 
Leuke condo.Keuken badkamer&terras",328083160,Rossella,,Stationsbuurt Noord,51.0405,3.71702,Entire home/apt,95,2,49,2024-11-24,1.54,2,161,19,
623744021944628613,Duplex appartement met terras in 9050 Gent,37900115,Maxime,,Gentbrugge,51.029236,3.769713,Entire home/apt,102,1,195,2024-12-15,6.12,1,162,85,
624296716421946499,Studio in hartje Gent,458529041,Sophie,,Elisabethbegijnhof - Papegaai,51.0556078,3.720185,Entire home/apt,108,3,74,2024-12-18,2.70,1,348,29,
628014665650424738,Charming Master Bedroom near Ghent,132905445,Isabelle,,Sint Amandsberg,51.07069,3.75559,Private room,54,2,47,2024-11-11,1.48,1,330,10,
633573438362869161,Spacious center apartment in historic mansion,75219754,Willem,,Rabot  - Blaisantvest,51.056934,3.709334,Entire home/apt,110,2,156,2024-12-08,5.08,1,297,44,
634699549376997916,Very nice studio in a great location!,401912810,Veerle,,Stationsbuurt Zuid,51.02745,3.71857,Entire home/apt,74,2,126,2024-12-15,4.23,1,43,61,
636608971858954002,"2 slaapkamer appartement, zicht op Zuidpark",32824796,Julie,,Binnenstad,51.04475,3.73046,Entire home/apt,100,60,0,,,1,363,0,
637517263498609177,Gezellige gastenkamer in Gent,63999860,Ellen,,Oud Gentbrugge,51.03925,3.75456,Private room,,2,5,2024-08-25,0.22,2,0,3,
637635080410729615,Comfortable studio on ideal location,6751121,Hilde,,Stationsbuurt Noord,51.04025,3.71684,Entire home/apt,85,1,96,2024-11-18,3.14,1,80,42,
643113671195211636,"Ruime lichte woning met tuin, park aan overzijde",14527500,Jeroen,,Oud Gentbrugge,51.04083,3.74855,Entire home/apt,,3,21,2024-10-29,0.70,2,0,7,
643130403631689390,Groots huis in alle rust in hartje van de stad,23215011,Karen,,Elisabethbegijnhof - Papegaai,51.04935,3.71842,Entire home/apt,371,7,10,2024-11-03,0.35,1,54,6,
643238865287520029,The Green Studio,147323902,Rudy,,Elisabethbegijnhof - Papegaai,51.0515191,3.7169624,Entire home/apt,110,2,163,2024-12-15,5.26,4,324,48,
643860122056358954,Ghent City Center next to tram,113153295,Charlotte,,Binnenstad,51.04719,3.73216,Private room,58,1,80,2024-12-08,2.59,1,75,18,
643902245522905860,Jacob’s Getaway - Cosy Appartement - City Center,463004082,Jacob,,Elisabethbegijnhof - Papegaai,51.0523118,3.7201847,Entire home/apt,168,4,15,2024-11-03,0.55,2,29,7,
648538836094468797,Charming house in Ghent,38059611,Nathalie,,Oud Gentbrugge,51.04261,3.75518,Entire home/apt,196,1,18,2024-10-07,0.61,2,32,8,
649864570667435876,Bright design apartment in the center of Ghent,60198564,Alexander,,Elisabethbegijnhof - Papegaai,51.04869,3.71826,Entire home/apt,112,3,49,2024-12-22,2.85,2,100,30,
650807100071516602,Uniek Gent centrum toplocatie,18223513,Christophe,,Binnenstad,51.05037309999999,3.7297351,Entire home/apt,117,1,116,2024-12-23,5.04,1,321,53,
651095590700776042,Quiet apartment near Ghent - with parking,424525330,Laura,,Gentbrugge,51.04884,3.76844,Entire home/apt,120,2,36,2024-12-17,1.81,1,215,22,
652903572866852394,Oase van rust in de rand van het bruisende Gent.,29592700,Vanessa,,Gentbrugge,51.03614,3.77019,Entire home/apt,250,3,4,2023-08-12,0.14,1,84,0,
653268049447741026,Design loft met uitzicht én parking,414258920,Peter,,Binnenstad,51.04764,3.72079,Entire home/apt,160,1,33,2023-10-23,1.10,1,267,0,
655025260020168329,Spatious and quiet family home in Ghent,6888496,Charlotte,,Dampoort,51.05108,3.75051,Entire home/apt,150,2,4,2024-07-27,0.14,1,355,2,
656249311599380881,Luxueus verblijf in Gent,292296380,Anne,,Binnenstad,51.05419,3.72473,Entire home/apt,265,2,16,2024-08-23,0.54,1,237,3,
657690330438556636,Mooie studio in Gent,2332925,Veronique,,Binnenstad,51.04440839999999,3.7305421,Entire home/apt,95,3,56,2024-12-24,1.90,1,244,42,
657973942295880196,Spacious appartement in holy corner of Ghent,13352606,Johan,,Rabot  - Blaisantvest,51.05976,3.71248,Entire home/apt,,2,41,2024-09-16,1.36,1,0,15,
659068827421851861,Charming Studio in Ghent’s Heart,113880002,Mathieu,,Binnenstad,51.0552283,3.7289536,Entire home/apt,136,2,149,2024-12-15,4.92,5,149,48,
659200883464961803,Bring your own camper @ Nature & Culture Ghent *,5077877,Frauke,,Sint Amandsberg,51.06488,3.77695,Entire home/apt,30,3,1,2022-08-23,0.04,4,15,0,
661628538010081075,Amazing  Tipi experience! Nature & Culture Gent 💚,5077877,Frauke,,Sint Amandsberg,51.0638734,3.776877,Entire home/apt,44,2,14,2024-10-05,0.50,4,134,5,
662693509127588633,Jacob’s Getaway - Spacious App - City Center,463004082,Jacob,,Binnenstad,51.05131,3.72051,Entire home/apt,224,4,6,2024-07-03,0.23,2,32,3,
664127083888921592,Renovated Double Bedroom in Ghent,34821696,Oliver,,Binnenstad,51.0580334,3.7267283,Private room,199,1,115,2024-11-30,3.83,3,175,21,
665190594646188806,Private room in authentic townhouse,1997482,Lloyd,,Watersportbaan - Ekkergem,51.0479,3.71012,Private room,70,55,4,2023-01-15,0.13,1,327,0,
665601415224575400,Privékamer in rijtjeshuis,38059611,Nathalie,,Oud Gentbrugge,51.04342,3.7536,Private room,59,1,5,2024-05-29,0.33,2,159,3,
665602748626800422,•Design Studio Gent• modern en stijlvol met terras,433406858,Donald,,Stationsbuurt Noord,51.03563,3.72906,Entire home/apt,118,2,111,2024-12-15,3.73,7,336,49,
665650150220387903,"•Design Studio Gent• nabij station, musea &centrum",433406858,Donald,,Stationsbuurt Noord,51.03564,3.72752,Entire home/apt,107,2,82,2024-12-15,2.78,7,343,41,
666262104743290163,GT's townhouse,422260646,Tahnee,,Elisabethbegijnhof - Papegaai,51.0502905,3.7121181,Entire home/apt,110,2,47,2024-10-27,1.59,1,346,20,
666474516028233189,Mooi appartement op wandelafstand van het centrum,60087505,Fons,,Sluizeken - Tolhuis - Ham,51.0666385,3.7318983,Entire home/apt,,3,32,2024-11-05,1.11,1,0,15,
667833433039127459,Nieuw lichtrijk luxe apart met zonnig terras,6152783,Annick,,Muide - Meulestede - Afrikalaan,51.07469,3.72813,Entire home/apt,116,3,19,2024-08-25,0.66,1,80,9,
668761224021683455,•Design Duplex Studio Gent• comfortabel verblijven,433406858,Donald,,Stationsbuurt Noord,51.03582,3.72717,Entire home/apt,133,2,110,2024-12-22,3.70,7,338,51,
669586597390083513,Cozy Studio in Gent,30429306,Mabel,,Rabot  - Blaisantvest,51.06201,3.70736,Entire home/apt,99,2,3,2022-08-20,0.10,1,264,0,
670933425222361947,"Lovely place in ghent
with free parking & balcony.",469464079,Beshr,,Nieuw Gent - UZ,51.01967,3.71282,Private room,30,1,0,,,1,361,0,
670979809195369926,Pont-loft,47122428,Bruno,,Drongen,51.03708,3.67828,Entire home/apt,,2,5,2024-08-22,0.42,1,0,5,
671395025032008154,Charming house in centre with parking,95838342,Tim,,Elisabethbegijnhof - Papegaai,51.04972189999999,3.7170103,Entire home/apt,158,2,79,2024-12-01,2.65,1,158,19,
673103469735353444,Romy&Travis | Comfortable Studio,125569770,Romy&Travis,,Elisabethbegijnhof - Papegaai,51.05024,3.71755,Entire home/apt,,2,155,2024-12-16,5.38,1,338,76,
673889616006162467,Nice appartment nearby station with splendid view!,11031283,Flore,,Stationsbuurt Zuid,51.03371,3.7079,Entire home/apt,126,2,2,2024-05-05,0.25,1,5,2,
675089063906234122,Charming private bedroom in authentic townhouse,407713710,Victor,,Watersportbaan - Ekkergem,51.04713,3.71507,Entire home/apt,66,6,4,2024-01-28,0.14,2,165,1,
676121201172114159,Spacious appartment in Gent with park view,24004388,Yasmin,,Stationsbuurt Noord,51.03646,3.71718,Private room,86,2,30,2024-11-17,1.05,1,335,14,
677895709089442367,Stylish condo Centrum Gent 4 slaapplaatsen,328083160,Rossella,,Stationsbuurt Noord,51.041336,3.7153274,Entire home/apt,189,1,29,2024-12-15,1.01,2,340,15,
680156978857296995,Bijgebouw in Gent,44203045,Hanno,,Elisabethbegijnhof - Papegaai,51.05525,3.71802,Entire home/apt,,2,77,2024-12-23,2.78,1,0,28,
680270142827977119,Appartment (incl. parking) near Ghent city centre,159315880,Laura,,Macharius - Heirnis,51.047465,3.73982,Entire home/apt,156,2,37,2024-12-08,1.26,1,326,19,
680870025982512125,Quare - Your Airbnb in Ghent!,174003364,Quinten,,Moscou - Vogelhoek,51.02445,3.76004,Private room,74,2,49,2024-12-15,2.33,1,117,29,
681920407031344377,Gezellige woning met prachtig zicht op water,3867287,Riet,,Binnenstad,51.05967,3.72573,Entire home/apt,,3,6,2024-08-10,0.21,1,0,2,
688292714621167855,The perfect getaway in the heart of the city,876807,Jessica,,Elisabethbegijnhof - Papegaai,51.05092,3.71495,Private room,,2,127,2024-09-21,4.59,1,0,41,
688459592414564858,Ruim appartement in hartje Gent,145846834,Jona,,Binnenstad,51.0475399,3.7270431,Entire home/apt,134,2,82,2024-12-23,2.94,1,248,38,
689659641484667722,Beautiful private bedroom in authentic townhouse,407713710,Victor,,Elisabethbegijnhof - Papegaai,51.04863,3.71532,Private room,,6,4,2023-08-26,0.14,2,0,0,
691108978277777734,"Zonnig en stijlvol app, terras & parkzicht!",137880600,Ester Louise J,,Binnenstad,51.0392,3.7248,Entire home/apt,129,2,33,2024-12-22,1.90,1,48,19,
691109187536091441,ANNA Groot appartement met twee slaapkamers.,35788202,Gerlinde,,Elisabethbegijnhof - Papegaai,51.05574,3.71676,Entire home/apt,250,2,46,2024-10-13,1.60,3,335,15,
693193864607106034,Privé kamer in lichtrijke woning aan een park,14527500,Jeroen,,Oud Gentbrugge,51.04034,3.74854,Private room,80,2,14,2024-12-08,0.49,2,166,4,
694590175051349421,Contemporary Studio with Easy City Access,474273752,Bart,,Binnenstad,51.04096,3.72768,Entire home/apt,83,1,119,2024-12-01,4.19,2,169,39,
694891603587363668,Budget 1-persoonskamer rand Gent,28687584,Bart,,Muide - Meulestede - Afrikalaan,51.07705,3.73258,Private room,49,1,34,2024-12-01,1.20,2,186,13,
695320927716795434,Gezellig ruim huis vlakbij Gent,138952684,Franciska,,Wondelgem,51.09522,3.71113,Entire home/apt,307,2,28,2024-10-28,1.06,1,166,12,
695970899223445916,één slaapkamer appartement met ruim zonneterras,443371429,Andreas,,Oud Gentbrugge,51.04214,3.7458,Entire home/apt,,5,15,2024-09-08,0.53,1,0,5,
696804055169111236,Luxe Studio Nabij Centrum Gent,433406858,Donald,,Stationsbuurt Noord,51.03696,3.72884,Entire home/apt,,2,87,2024-12-04,3.10,7,350,34,
696955735713049472,Jouw thuis dichtbij het Gravensteen,5142115,Eline,,Sluizeken - Tolhuis - Ham,51.062536256939616,3.7168121337890625,Private room,,1,254,2024-12-22,8.95,1,306,117,
697001373222504284,Gorgeous 3-bedroom penthouse with free parking,57067766,Laurence,,Sint Denijs Westrem,51.0176,3.67157,Entire home/apt,,3,17,2024-12-16,0.62,2,83,3,
697857566810641547,Gezellig thuis in Gent.,9116480,Sophie,,Stationsbuurt Noord,51.03745,3.70402,Entire home/apt,190,2,23,2024-12-01,1.17,1,314,8,
699838769786244797,Beautiful apartment Gent Museum District,476360780,Valerie,,Stationsbuurt Noord,51.03424,3.71709,Entire home/apt,114,1,64,2024-12-05,2.25,8,5,23,
700453996314436306,Mooi éénslaapkamer appartement #88 met zwembad,476491609,Patrick,,Sint Denijs Westrem,51.02244,3.69365,Entire home/apt,69,2,47,2024-04-07,1.70,1,129,5,
701243857223282139,Mooie studio Gent,476360780,Valerie,,Stationsbuurt Noord,51.03695,3.71571,Entire home/apt,120,1,42,2024-12-09,1.48,8,28,21,
704131538869168601,Mooi en gezellig gelijkvloers met patio,136750515,Thomas,,Zwijnaarde,51.000051,3.7131558,Entire home/apt,,2,36,2024-03-31,1.28,1,0,4,
704875081706893652,Mooi appartement Gent,476360780,Valerie,,Stationsbuurt Noord,51.03636,3.71487,Entire home/apt,124,2,77,2024-11-17,2.76,8,2,21,
704960276136666651,Private duplex apartment in Ghent,477388382,Camilo,,Ledeberg,51.03516,3.7464,Entire home/apt,,2,20,2024-05-25,0.72,2,0,7,
705508803327016924,"Cosy, comfortable & REAL house in Gent",11835561,Bruno,,Brugse Poort - Rooigem,51.06081,3.70059,Entire home/apt,,3,18,2024-12-16,0.66,1,0,6,
705748545427932386,Cosy room in Ghent,74940811,Merve,,Brugse Poort - Rooigem,51.06594,3.69658,Private room,56,5,8,2024-12-07,0.29,1,159,7,
706346471597679627,Appartement Museum district Gent,476360780,Valerie,,Stationsbuurt Noord,51.03607,3.71555,Entire home/apt,101,1,41,2024-12-01,1.46,8,2,14,
707043291768508394,Maison Vincent - Centrum Gent,390618232,Vincent,,Binnenstad,51.0480149,3.7217379,Entire home/apt,101,2,38,2024-08-11,1.39,2,327,12,
707115763012537129,Comfort,43441911,Kostadinka,,Binnenstad,51.0505838,3.7295283,Private room,147,1,3,2024-07-04,0.11,2,64,1,
707123491085265716,Standart,43441911,Kostadinka,,Binnenstad,51.0505838,3.7295283,Private room,,1,2,2024-11-24,0.08,2,64,1,
707622250804388450,Modern appartment in the heart of Ghent,477921647,Greet,,Binnenstad,51.0527802,3.7244435,Entire home/apt,140,2,2,2023-12-04,0.07,1,10,0,
710542031854847162,Mooie studio Gent,476360780,Valerie,,Stationsbuurt Noord,51.03625,3.71547,Entire home/apt,103,2,32,2024-09-29,1.15,8,4,7,
710658297845512941,Lichtrijk appartement op toplocatie in Gent,182753172,Anthony,,Binnenstad,51.05038,3.73021,Entire home/apt,158,1,136,2024-12-24,4.89,1,324,40,
710729078134136672,Bright authentic room with private bath & AC,417818621,Brian,,Elisabethbegijnhof - Papegaai,51.05479,3.71227,Private room,88,1,328,2024-12-20,13.59,3,338,165,
712680930560078839,Cozy Room I Ghent in small accomodation,10317384,Eric,,Nieuw Gent - UZ,51.028629,3.7315286,Private room,63,2,22,2024-09-23,0.80,2,268,11,
713404987614536496,Attic apartment in 1930's house in a quiet street.,25009089,Siel,,Sluizeken - Tolhuis - Ham,51.06018,3.73267,Entire home/apt,124,2,107,2024-12-16,3.98,1,74,49,
715063256115300594,Bright waterside apartment,49580092,Katrin,,Sluizeken - Tolhuis - Ham,51.06230696794854,3.734532597291974,Entire home/apt,110,5,1,2024-11-03,0.57,1,102,1,
717099944966815220,Mari's: Multifunctional Shelter with big Garden,22044540,Tomas,,Stationsbuurt Zuid,51.03175,3.72294,Entire home/apt,260,1,67,2024-11-24,2.48,1,319,29,
719191914528408049,Cosy room in small accomodation II,10317384,Eric,,Nieuw Gent - UZ,51.02827,3.7313,Private room,60,2,17,2024-11-02,0.62,2,362,2,
719505154262866123,Ruim/licht appartement-wandelafstand centrum Gent,480134178,Louise,,Sluizeken - Tolhuis - Ham,51.0631818,3.725216199999999,Entire home/apt,161,2,138,2024-12-08,5.15,4,48,47,
720348121179883386,Private apartment in Ghent,477388382,Camilo,,Ledeberg,51.03341,3.74709,Entire home/apt,,2,24,2024-04-04,0.87,2,0,1,
721306409446451433,Hip appartement met groot terras aan het water,78326641,Alexander,,Watersportbaan - Ekkergem,51.05103,3.70058,Entire home/apt,125,3,27,2024-12-01,1.04,1,90,13,
721456214446801520,Private design mansion in city center,49255684,Jana,,Binnenstad,51.04948357367624,3.7330381572246547,Entire home/apt,309,2,82,2024-10-28,3.01,1,4,34,
723643615116703031,Unique 2-bedroom apartment with a private patio,43566124,Kiefer,,Elisabethbegijnhof - Papegaai,51.05819,3.71805,Entire home/apt,368,2,66,2024-12-15,2.43,1,230,33,
731782312548043044,Moderne studio met tuin nabij Rabot,441708204,Machtelt,,Bloemekenswijk,51.06567,3.70792,Entire home/apt,115,2,40,2024-11-29,1.56,1,27,15,
732622259190345871,Spacious room in tree house with Labradoodle dog,3768286,Sophie,,Oud Gentbrugge,51.03884,3.75398,Private room,85,2,35,2024-08-04,1.32,1,167,8,
734720957094096332,2 bedroom stay close to the station,43570873,Peter,,Stationsbuurt Noord,51.038422,3.707645,Entire home/apt,183,2,107,2024-12-22,4.37,2,293,61,
737371919015998817,"Zonnig appartement, 3km van historisch centrum",9682121,Ronald,,Sint Amandsberg,51.06728,3.7574,Entire home/apt,90,2,50,2024-12-15,2.07,1,337,26,
738456283697520600,Gezellige rijwoning nabij Portus Ganda,94230094,Lily,,Macharius - Heirnis,51.05684,3.73762,Entire home/apt,218,3,4,2023-06-04,0.19,1,170,0,
743983010520255126,Studio close to Sint Pieters (non-smoking),1857887,Lucy,,Stationsbuurt Zuid,51.03241,3.71208,Entire home/apt,67,30,5,2024-09-13,0.93,10,141,5,
744046137584764447,Rooms in the city center,88289727,Razieh,,Stationsbuurt Noord,51.03316,3.72448,Private room,69,2,33,2024-12-09,1.29,1,165,15,
